"sense_id";"lemma_id";"sense_def";"domain_id";"sense_synonym";"sense_antonym";"sense_varword";"sense_nearsyn";"sense_relword";"synset_id"
"06010401";"060104";"普通名詞。菊科艾屬，多年生草本，莖質硬，葉具香氣。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06598003";"065980";"形容在兩性關係或性行為上的態度比社會所接受的標準寬的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07019701";"070197";"專有名詞。姓。";NULL;NULL;NULL;NULL;NULL;NULL;"920"
"07019801";"070198";"專有名詞。台灣當代政治人物，曾任台灣行政院院長(1997-1999)、中國國民黨副主席(2000-2005)。「蕭萬長」的縮寫。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06598004";"065980";"在言談行為中表示讓步的同意或不做選擇讓說話者決定。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07019901";"070199";"專有名詞。宋代理學大家，字元晦，後改字仲晦。「朱熹」的縮寫。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06598005";"065980";"表後述事件很容易做到。";"委婉用語";NULL;NULL;NULL;NULL;NULL;"db-checked"
"06717501";"067175";"為了得到特定對象而努力尋找追求。";NULL;NULL;NULL;NULL;NULL;NULL;"3078"
"06598006";"065980";"關聯連接詞。連接任意的事件，表雖然事件進行的方式不同但結果相同。";NULL;NULL;NULL;NULL;NULL;NULL;"3909"
"06598101";"065981";"將後述對象視為可尊敬的靈性存在物而進行宗教儀式。";NULL;NULL;NULL;NULL;NULL;NULL;"816"
"06598102";"065981";"普通名詞。信徒定期向神行敬拜禮的儀式。";"宗教";NULL;NULL;NULL;NULL;NULL;"1995"
"06598103";"065981";"毫無保留地尊敬或仰慕後述對象。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06598601";"065986";"從小孔或縫隙中以手取出特定物品。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06598602";"065986";"計算抽取次數的單位。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06598603";"065986";"伸出的肢體或頭部往身體的方向退。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06649801";"066498";"對後述數量做評量，表數量不多。";NULL;NULL;NULL;NULL;NULL;NULL;"skipped"
"06598604";"065986";"從固態或液態物體中拉出絲狀物。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06598605";"065986";"在多個可能的特定對象中隨機選取。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06598606";"065986";"用細長物打。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06598607";"065986";"球類運動中擊出強旋的下壓球。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06598608";"065986";"比喻象棋中叫吃對方將軍時，因對方必須防守而趁機吃掉對方其他的棋。";"棋類";NULL;NULL;NULL;NULL;NULL;"db-checked"
"06598609";"065986";"比喻植物新的枝葉剛開始長出來。";NULL;NULL;NULL;NULL;NULL;NULL;"skipped"
"06598610";"065986";"比喻人在短時間內長高。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06598611";"065986";"利用真空造成吸力將後述流體由動物體內取出。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06598612";"065986";"以壓力或吸力移動後述流體到其他地方。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06733301";"067333";"為避免衝突或爭執，兩個特定對象協調並互相做出讓步。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06733302";"067333";"比喻受外力影響而降低特定標準或原則。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06737301";"067373";"形容非政府擁有或經營的。";NULL;NULL;NULL;NULL;NULL;"民營化";"db-checked"
"06733001";"067330";"將商品輸出給買方。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06733002";"067330";"比喻賣出所持有的股份。";"債券、股票發行";NULL;NULL;NULL;NULL;NULL;"db-checked"
"06600101";"066001";"不遵守後述規定或不履行承諾。";NULL;NULL;NULL;NULL;NULL;NULL;"27"
"06610601";"066106";"依照特定方法實際施行特定事件。";NULL;NULL;NULL;NULL;NULL;NULL;"369"
"06610001";"066100";"普通名詞。前述對象具有的獨特性質。";NULL;NULL;NULL;NULL;NULL;NULL;"2036"
"06603101";"066031";"普通名詞。比喻進行特定事件所應具備的條件或標準。";NULL;NULL;NULL;NULL;NULL;NULL;"2435"
"06612301";"066123";"普通名詞。文學藝術等創作的成品。";NULL;NULL;NULL;NULL;NULL;NULL;"2319"
"06606001";"066060";"普通名詞。具有執照、能治療疾病的人。";NULL;NULL;NULL;NULL;NULL;NULL;"2020"
"06606002";"066060";"普通名詞。比喻能修補前述對象或解決特定問題的特定對象。";NULL;NULL;NULL;NULL;NULL;NULL;"2426"
"06610701";"066107";"普通名詞。尚未成年的人。";NULL;NULL;NULL;NULL;NULL;NULL;"2194"
"06610702";"066107";"普通名詞。兒子和女兒。";NULL;NULL;NULL;NULL;NULL;NULL;"2004"
"06667801";"066678";"普通名詞。架設在網際網路上以HTTP傳輸交換資訊的所有網站的總稱。";NULL;NULL;NULL;NULL;NULL;NULL;"2350"
"06667802";"066678";"普通名詞。互相連接的網路系統，常用於架設在網際網路上的區域系統。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06667803";"066678";"普通名詞。比喻內部組織結構像網一樣互相連結的組織系統。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06668101";"066681";"普通名詞。事件發生的時間。";NULL;NULL;NULL;NULL;NULL;NULL;"1922"
"06668102";"066681";"普通名詞。在語境中共同認知的時間範圍。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06668103";"066681";"普通名詞。在語境中共同認知的時間的量。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07014201";"070142";"普通名詞。事物的分類。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07014202";"070142";"計算事物分類的單位。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07014203";"070142";"普通名詞。計算在特定範圍中具有共同特徵的小範圍的單位。";NULL;NULL;NULL;NULL;NULL;NULL;"skipped"
"07014204";"070142";"計算在特定範圍中具有共同特徵的小範圍的單位。";NULL;NULL;NULL;NULL;NULL;NULL;"3719"
"06667101";"066671";"普通名詞。作為計算特定對象的標準的基本量。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06667102";"066671";"普通名詞。獨立機關團體或機關團體中一個獨立部分。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07020301";"070203";"專有名詞。中國近代政治家、軍事家，名中正，字介石，民國三十七年當選中華民國首任總統，民國三十八年帶領國民黨播遷到臺灣。「蔣中正」的縮寫。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07020401";"070204";"專有名詞。近代中國政治家，名經國，字建豐，曾任中華民國第六任、第七任總統。「蔣經國」的縮寫。";NULL;NULL;NULL;NULL;NULL;NULL;"954"
"07020501";"070205";"時間詞。中國朝代名，西元960年至西元1279年，宋太祖趙匡胤所建。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07020503";"070205";"普通名詞。宋朝的文化。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07020601";"070206";"專有名詞。姓。";NULL;NULL;NULL;NULL;NULL;NULL;"920"
"07020701";"070207";"專有名詞。當代台灣政治人物，曾任台灣省省長(1993-1998)、親民黨黨主席(2000～)。「宋楚瑜」的縮寫。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07020801";"070208";"專有名詞。宋子文、宋慶齡、宋藹齡、宋美齡及其家族。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07020901";"070209";"專有名詞。蔣中正及其家族。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06654401";"066544";"親身體驗。";NULL;NULL;NULL;NULL;NULL;NULL;"3690"
"06654402";"066544";"普通名詞。親身的體驗。";NULL;NULL;NULL;NULL;NULL;NULL;"2625"
"06654403";"066544";"事件發生經歷後述時段。";NULL;NULL;NULL;NULL;NULL;NULL;"56"
"06654404";"066544";"普通名詞。特定時段裡的工作經驗和教育狀況。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06616901";"066169";"形容動物食用食物後感到滿足，不需要再進食。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06616902";"066169";"形容動物充足睡眠之後不需要再睡。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06616903";"066169";"比喻充分滿足後述感官的需要。常與「福」連用。";NULL;NULL;NULL;NULL;NULL;"一飽眼福＠大飽眼福";"db-checked"
"06616904";"066169";"形容食物會令人產生飽足感。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06616905";"066169";"形容可被填充的空間充滿填充物。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06616906";"066169";"形容果實或種子外表健康且內部有足夠的果肉或果仁。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06616907";"066169";"表後述成分已被充分吸收。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06616908";"066169";"表示事件達到最高程度。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06601402";"066014";"表與主事者一起進行後述事件，通常會從旁協助。";"書面";NULL;NULL;NULL;NULL;NULL;"db-checked"
"06601403";"066014";"形容在首都或主要城市以外另外設置的。";"書面";NULL;NULL;NULL;NULL;NULL;"db-checked"
"06600701";"066007";"承受得住、承擔。常用「不勝……」。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06600702";"066007";"表範圍內的全部。";"文言";NULL;NULL;NULL;NULL;NULL;"3620"
"07022601";"070226";"在競爭中獲勝。";NULL;NULL;NULL;NULL;NULL;NULL;"671"
"07022602";"070226";"能力或成果優於後述對象。";"書面";NULL;NULL;NULL;NULL;NULL;"3326"
"07022603";"070226";"克制、制服特定對象。";"文言";NULL;NULL;NULL;NULL;NULL;"db-checked"
"07022604";"070226";"普通名詞。有優美風景的地方。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06599101";"065991";"形容處理事情合情理，不偏袒任何一方的。";"文言";NULL;NULL;NULL;NULL;NULL;"1563"
"06599102";"065991";"形容依照道理處世。";"文言";NULL;NULL;NULL;NULL;NULL;"1156"
"06599103";"065991";"形容符合規範的。";"文言";NULL;NULL;NULL;NULL;NULL;"db-checked"
"07022901";"070229";"普通名詞。官名，三國魏所設立的官職，代表特定對象的出身貴賤。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07023001";"070230";"普通名詞。官名，秦末陳勝自立為楚王時所置的官職，主掌糾察群臣的過失。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07023101";"070231";"專有名詞。近代中國政治家、軍事家，名中正，字介石，民國三十七年當選中華民國首任總統，民國三十八年帶領國民黨播遷到臺灣。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07023201";"070232";"專有名詞。臺灣國立大學之一，位於嘉義縣民雄鄉。「中正大學」的縮寫。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07023202";"070232";"地方詞。中正大學的建築物及建築物所在的位置。「中正大學」的縮寫。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07023301";"070233";"專有名詞。臺灣第一個現代化的國際機場，位於桃園縣大園鄉，為十大建設之一，2007年更名為「台灣桃園國際機場」。「桃園中正國際機場」的縮寫。同義詞「中正國際機場」、「臺灣桃園國際機場」。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07023302";"070233";"地方詞。桃園中正國際機場的建築物及建築物所在的位置。「桃園中正國際機場」的縮寫。同義詞「中正國際機場」、「臺灣桃園國際機場」。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06600001";"066000";"特定對象為了特定目的失去生命。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06600002";"066000";"放棄屬於自己的權利或損害後述對象的利益。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06600003";"066000";"普通名詞。獻給靈性存在物以用來表達敬意的人或牲畜。";"書面";NULL;NULL;NULL;NULL;NULL;"db-checked"
"06599201";"065992";"藉動力使相連接的部件和主體一起運作。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06599202";"065992";"帶領後述對象做特定動作。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06599203";"065992";"比喻進行事件以達到後述狀態。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06763501";"067635";"形容物品價錢比預期低。";NULL;NULL;NULL;NULL;NULL;NULL;"1462"
"06763502";"067635";"普通名詞。用比預期低的價錢所完成的交易買賣。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06763503";"067635";"使物品價錢降低。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06763504";"067635";"使後述對象得到原本不屬於自己的好處。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06763505";"067635";"普通名詞。原本不屬於自己的好處。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06765801";"067658";"普通名詞。自然人或法人依據法律規定、約定俗成或天賦可行使的權力或應享有的利益。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06765802";"067658";"普通名詞。因特定身份而可以行使特定事件的權利，通常用於利用特定身份將特定行為合理化。";"委婉用語";NULL;NULL;NULL;NULL;NULL;"db-checked"
"06766901";"067669";"普通名詞。太陽系的第三顆行星。";NULL;NULL;NULL;NULL;NULL;NULL;"2156"
"06766902";"067669";"地方詞。人類居住的地方。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06760701";"067607";"形容沒有污垢雜質的。";NULL;NULL;NULL;NULL;NULL;NULL;"1443"
"06760702";"067607";"形容特定對象看起來簡單清楚不雜亂。";NULL;NULL;NULL;NULL;NULL;NULL;"1493"
"06760703";"067607";"形容音質清晰且音色明亮。";NULL;NULL;NULL;NULL;"清1(0710)";NULL;"db-checked"
"06760704";"067607";"形容香味淡而不膩且使聞者有純淨的感覺。";NULL;NULL;NULL;NULL;NULL;NULL;"1625"
"06760705";"067607";"形容特定對象有洗淨後才有的香味。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06760706";"067607";"形容特定對象完全沒有剩下的。";NULL;NULL;NULL;NULL;NULL;NULL;"1487"
"06760707";"067607";"形容比喻不會造成污染的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06760708";"067607";"形容比喻思想純淨沒雜念的。";NULL;NULL;NULL;NULL;NULL;NULL;"1392"
"06760709";"067607";"形容事件處理妥善，沒有衍生其它不必要的事端。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06760710";"067607";"形容比喻動作執行得清楚流暢。";NULL;NULL;NULL;NULL;NULL;NULL;"1373"
"06760711";"067607";"形容比喻線條清楚或圖案簡單不複雜的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06760712";"067607";"形容比喻文章用詞造句簡單扼要的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06760713";"067607";"形容比喻有公理正義的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06760714";"067607";"形容比喻沒有做過違法事件的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06760715";"067607";"形容比喻不因職務或其它關係可方便取得的財物中取得不當利益，常與「手腳」連用。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06667302";"066673";"普通名詞。人類在生產或勞動過程中所累積的經驗和知識。";NULL;NULL;NULL;NULL;NULL;NULL;"1956"
"06667303";"066673";"形容內容具有相當多專業知識的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06649501";"066495";"前述對象本來就擁有後述對象。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06649503";"066495";"順應事件發展而擁有。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06649502";"066495";"形容自己經營或擁有的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06652201";"066522";"形容行為不拘小節的，或感性並充滿幻想的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06652202";"066522";"形容具理想主義的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06652203";"066522";"形容可表達或激起愛情或感性的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06652204";"066522";"普通名詞。十八至十九世紀的一種藝術與文學潮流，主要著重於主觀性、自我情感及想像。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06642701";"066427";"專有名詞。五經之ㄧ，中國重要經典，通過八卦的形式，推測自然和社會的變化，內容包括《經》和《傳》兩部份。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06748301";"067483";"普通名詞。運用技術知識、利用人力或機器，變化生產原料的形態性質，製成物品，以滿足人類需求的一種謀利的社會經濟活動。";NULL;NULL;NULL;NULL;NULL;"工業化";"db-checked"
"06748302";"067483";"普通名詞。與前述對象相關的產業。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06743901";"067439";"普通名詞。探討特定問題，或依特定主題集結相關研究以進行討論的會議。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06744101";"067441";"主導並負責特定活動的事務。";NULL;NULL;NULL;NULL;NULL;"主辦國＠主辦權";"db-checked"
"06744102";"067441";"普通名詞。主導並負責特定活動的事務的人。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06744001";"067440";"根據相關資訊來幫助研究或了解特定對象。";NULL;NULL;NULL;NULL;NULL;"參考參考";"db-checked"
"06744002";"067440";"普通名詞。用來幫助研究或了解特定對象的相關資訊。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06744003";"067440";"普通名詞。作為基準點的特定對象。";NULL;NULL;NULL;NULL;NULL;"參考點";"db-checked"
"06708401";"067084";"地方詞。位於臺灣北部的城市，為臺灣的政治經濟中心。";NULL;NULL;NULL;NULL;NULL;NULL;"688"
"06708402";"067084";"專有名詞。治理臺北市的地方政府。";NULL;NULL;NULL;NULL;NULL;NULL;"940"
"06708403";"067084";"專有名詞。代表臺灣的政府。";NULL;NULL;NULL;NULL;NULL;NULL;"910"
"06708404";"067084";"普通名詞。臺北的文化。";NULL;NULL;NULL;NULL;NULL;NULL;"2589"
"07104301";"071043";"普通名詞。經費、錢財。";NULL;NULL;NULL;NULL;NULL;NULL;"2569"
"07104401";"071044";"因結果不符合主事者的期望，而對特定對象感到不滿。";NULL;NULL;NULL;NULL;NULL;NULL;"620"
"07104501";"071045";"暫時擔任他人的職務。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07104502";"071045";"排除後述事項，使前述事項佔有其位。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07104503";"071045";"用前述事項換後述事項，暫時達到後述事項的功用。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07104504";"071045";"引介被代替的對象。";NULL;NULL;NULL;NULL;NULL;NULL;"1086"
"07104505";"071045";"表替他人處理或執行。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06733701";"067337";"普通名詞。可被發射或投擲、以攻擊特定對象的物體。常用接尾詞。";NULL;NULL;NULL;NULL;NULL;"原子彈＠煙霧彈＠槍彈＠手榴彈＠防彈＠飛彈";"db-checked"
"06733702";"067337";"普通名詞。比喻在特定事件進行中所完成的一個成品。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07105001";"071050";"普通名詞。子女的子女。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07105002";"071050";"普通名詞。對子女的子女的指稱。";NULL;NULL;NULL;NULL;NULL;"祖孫＠孫兒＠孫女＠孫媳婦＠外孫＠外孫女";"db-checked"
"07105003";"071050";"普通名詞。孫子以後的後代。常用接尾詞。";NULL;NULL;NULL;NULL;NULL;"曾孫";"db-checked"
"07105004";"071050";"普通名詞。接尾詞。與孫子同輩的親屬。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07105005";"071050";"普通名詞。比喻承襲或學習特定對象能力或特質的後繼者。常用接尾詞。";NULL;NULL;NULL;NULL;NULL;"天孫＠徒子徒孫";"db-checked"
"07105006";"071050";"普通名詞。比喻由母體植物再生出來的子體植物。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07104801";"071048";"專有名詞。三國江東吳國開國君王，字仲謀，諡號大皇帝。「孫權」的縮寫。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07104901";"071049";"專有名詞。中國革命家，推翻滿清建立中華民國。「孫文」、「孫逸仙」、「孫中山」的縮寫。";NULL;NULL;NULL;NULL;NULL;NULL;"skipped"
"07104701";"071047";"將被同一手的其他手指壓住的手指猛然伸出。";NULL;NULL;NULL;NULL;NULL;"彈指";"db-checked"
"07104702";"071047";"利用特定對象的彈性撞擊後述對象。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07104703";"071047";"利用工具使纖維變得鬆軟。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07104704";"071047";"以手或工具將附著在物體表面的粉塵狀物除去。";NULL;NULL;NULL;NULL;NULL;NULL;"148"
"07104705";"071047";"用手指或手指所戴的器具在弦樂器或鍵盤樂器上演奏音樂。";NULL;NULL;NULL;NULL;NULL;"彈琴＠彈法＠彈撥樂";"db-checked"
"06654206";"066542";"比喻不受後述對象的約束。";NULL;NULL;NULL;NULL;NULL;NULL;"2753"
"06654207";"066542";"比喻解決對特定事件特別在意的心理狀態，通常為負面事件。";NULL;NULL;NULL;NULL;NULL;NULL;"3000"
"06654208";"066542";"比喻透露出真相以消除後述事件的影響力。";NULL;NULL;NULL;NULL;NULL;NULL;"3008"
"06654209";"066542";"比喻超越後述標準。";NULL;NULL;NULL;NULL;NULL;NULL;"3002"
"06654210";"066542";"比喻事件的成果超過後述限定數目或數量。";NULL;NULL;NULL;NULL;NULL;NULL;"2760"
"06657501";"066575";"衝出或進入對立的一方所設下的阻擋。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06657502";"066575";"比喻改變後述狀態。";NULL;NULL;NULL;NULL;NULL;NULL;"2914"
"06657503";"066575";"比喻解決對特定事件特別在意的心理狀態，通常為負面事件。";NULL;NULL;NULL;NULL;NULL;NULL;"3000"
"06657504";"066575";"比喻不受原有限制或拘束的影響而有更好的發展。";NULL;NULL;NULL;NULL;NULL;NULL;"2752"
"06657505";"066575";"比喻超越後述標準。";NULL;NULL;NULL;NULL;NULL;NULL;"3002"
"06657506";"066575";"比喻事件的成果超過後述限定數目或數量。";NULL;NULL;NULL;NULL;NULL;NULL;"2760"
"07105501";"071055";"專有名詞。戰國七雄之一，西元前403年至西元前230年，韓宣子所建。";NULL;NULL;NULL;NULL;NULL;NULL;"926"
"07105601";"071056";"專有名詞。姓。";NULL;NULL;NULL;NULL;NULL;NULL;"920"
"07105701";"071057";"安排人或運輸工具到特定地點執行任務。";NULL;NULL;NULL;NULL;NULL;NULL;"779"
"07105702";"071057";"普通名詞。到特定地點執行任務的人。常用接尾詞。";NULL;NULL;NULL;NULL;NULL;"欽差＠信差＠皇差＠郵差＠差使＠鬼使神差";"db-checked"
"07105703";"071057";"普通名詞。擔任的任務或使命。";NULL;NULL;NULL;NULL;NULL;"公差＠兼差＠出差";"db-checked"
"06671601";"066716";"對待他人，處理人際關係。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06671602";"066716";"做一個符合社會期望的人。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06671603";"066716";"維持良好的社會關係與尊嚴。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06671604";"066716";"生產下一代。";"委婉用語";NULL;NULL;NULL;NULL;NULL;"db-checked"
"06671901";"066719";"利用實際的工作來應用和檢驗所學到的理論知識，以訓練工作能力。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06671902";"066719";"利用實際參與做的工作來得到特定經驗。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07105801";"071058";"普通名詞。有組織的團體下的固定部門。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06681701";"066817";"接頭詞。最前的、第一的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06681702";"066817";"時間詞。紀年的開始。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06681703";"066817";"普通名詞。接尾詞。事物的基本成分。";NULL;NULL;NULL;NULL;NULL;"多元";"2254"
"07105901";"071059";"計算貨幣的基本單位。";NULL;NULL;NULL;NULL;NULL;NULL;"3762"
"07106001";"071060";"時間詞。中國朝代名，西元1279年至西元1368年，元世祖忽必烈所建。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07106101";"071061";"專有名詞。姓。";NULL;NULL;NULL;NULL;NULL;NULL;"920"
"06669501";"066695";"形容令人感覺舒暢的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06669502";"066695";"形容心情舒適、暢快。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06669503";"066695";"使後述部位感到舒服。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07106201";"071062";"形容有差錯，常與「不」連用。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07106202";"071062";"沒有履行已答應的約會。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06654901";"066549";"為了得到特定對象而努力尋找追求。";NULL;NULL;NULL;NULL;NULL;NULL;"3078"
"06710101";"067101";"普通名詞。猛禽類，體型稍大，眼光銳利，飛行疾速，多捕食小鳥、野兔等。常用接尾詞。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06710102";"067101";"普通名詞。接尾詞。以鷹為形象製成的人造物。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06710103";"067101";"專有名詞。臺灣職棒球隊之一(1993-1998)，由中國時報集團所資助。「時報鷹」的簡省。";"棒球＠臺灣";NULL;NULL;NULL;NULL;NULL;"db-checked"
"07106301";"071063";"普通名詞。學校系統中最高等級，授予學位的學校。「大學」的簡省。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07106302";"071063";"地方詞。大學的建築物及建築物所在的位置。「大學」的簡省。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"07106401";"071064";"普通名詞。進行正式基礎教育中最初階段的學校。「小學」的簡省。";NULL;NULL;NULL;NULL;NULL;NULL;"skipped"
"07106402";"071064";"地方詞。小學的建築物及建築物所在的位置。「小學」的簡省。";NULL;NULL;NULL;NULL;NULL;NULL;"skipped"
"07022701";"070227";"形容容易達到使用目的。";"書面";NULL;NULL;NULL;NULL;NULL;"1252"
"06760716";"067607";"形容比喻公正廉潔不貪污的。常用於否定句。";NULL;NULL;NULL;NULL;NULL;NULL;"skipped"
"06767201";"067672";"使用特定方法醫治疾病。";NULL;NULL;NULL;NULL;NULL;NULL;"352"
"06767202";"067672";"普通名詞。醫治疾病所使用的特定方法。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06765101";"067651";"普通名詞。創作文學藝術作品的人。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06760717";"067607";"形容比喻進行賽局時不以不正當手段取得勝利的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06760718";"067607";"形容比喻不咒罵他人的或不說不雅的言語的。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
"06760719";"067607";"形容比喻在宗教或社會規範下被認為純潔的。";NULL;NULL;NULL;NULL;NULL;NULL;"1380"
"06760720";"067607";"形容比喻沒有鬼魂出沒的。常用於否定句。";NULL;NULL;NULL;NULL;NULL;NULL;"db-checked"
