"lemma_id";"cwn_pinyin";"cwn_zhuyin";"lemma_sno";"lemma_type";"meet_date"
"134688";NULL;NULL;"1";"投票數
";NULL
"134689";NULL;NULL;"1";"運算元
";NULL
"134690";NULL;NULL;"1";"變數
";NULL
"134691";NULL;NULL;"1";"變因
";NULL
"134692";NULL;NULL;"1";"自由度
";NULL
"134693";NULL;NULL;"1";"乘積
";NULL
"134694";NULL;NULL;"1";"總額
";NULL
"134695";NULL;NULL;"1";"多項式
";NULL
"134696";NULL;NULL;"1";"冪級數
";NULL
"134697";NULL;NULL;"1";"收斂
";NULL
"134698";NULL;NULL;"1";"商數
";NULL
"134699";NULL;NULL;"1";"差額
";NULL
"134700";NULL;NULL;"1";"張量
";NULL
"134701";NULL;NULL;"1";"交點
";NULL
"134702";NULL;NULL;"1";"尾聲
";NULL
"134703";NULL;NULL;"1";"複合物
";NULL
"134704";NULL;NULL;"1";"混合物
";NULL
"134705";NULL;NULL;"1";"謬論
";NULL
"134706";NULL;NULL;"1";"自欺
";NULL
"134707";NULL;NULL;"1";"一廂情願
";NULL
"134708";NULL;NULL;"1";"亡靈
";NULL
"134709";NULL;NULL;"1";"幽魂
";NULL
"134710";NULL;NULL;"1";"遁辭
";NULL
"134711";NULL;NULL;"1";"栽贓
";NULL
"134712";NULL;NULL;"1";"日程
";NULL
"134713";NULL;NULL;"1";"概論
";NULL
"134714";NULL;NULL;"1";"定理
";NULL
"134715";NULL;NULL;"1";"奇想
";NULL
"134716";NULL;NULL;"1";"主旨
";NULL
"134717";NULL;NULL;"1";"精粹
";NULL
"134718";NULL;NULL;"1";"大意
";NULL
"134719";NULL;NULL;"1";"暗流
";NULL
"134720";NULL;NULL;"1";"言及
";NULL
"134721";NULL;NULL;"1";"要旨
";NULL
"134722";NULL;NULL;"1";"心象
";NULL
"134723";NULL;NULL;"1";"餘味
";NULL
"134724";NULL;NULL;"1";"意象
";NULL
"134725";NULL;NULL;"1";"濃縮物
";NULL
"134726";NULL;NULL;"1";"縮圖
";NULL
"134727";NULL;NULL;"1";"指南
";NULL
"134728";NULL;NULL;"1";"錯覺
";NULL
"134729";NULL;NULL;"1";"厚顏
";NULL
"134730";NULL;NULL;"1";"信念
";NULL
"134731";NULL;NULL;"1";"輿論
";NULL
"134732";NULL;NULL;"1";"潛力
";NULL
"134733";NULL;NULL;"1";"靈界
";NULL
"134734";NULL;NULL;"1";"主流
";NULL
"134735";NULL;NULL;"1";"金科玉律
";NULL
"134736";NULL;NULL;"1";"信條
";NULL
"134737";NULL;NULL;"1";"教條
";NULL
"134738";NULL;NULL;"1";"宿命論
";NULL
"134739";NULL;NULL;"1";"法術
";NULL
"134740";NULL;NULL;"1";"決定論
";NULL
"134741";NULL;NULL;"1";"驅邪
";NULL
"134742";NULL;NULL;"1";"巫術
";NULL
"134743";NULL;NULL;"1";"異端
";NULL
"134744";NULL;NULL;"1";"緣故
";NULL
"134745";NULL;NULL;"1";"議事
";NULL
"134746";NULL;NULL;"1";"念頭
";NULL
"134747";NULL;NULL;"1";"傳說
";NULL
"134748";NULL;NULL;"1";"學問
";NULL
"134749";NULL;NULL;"1";"愚民政策
";NULL
"134750";NULL;NULL;"1";"世故
";NULL
"134751";NULL;NULL;"1";"幻滅
";NULL
"134752";NULL;NULL;"1";"失學
";NULL
"134753";NULL;NULL;"1";"十進法
";NULL
"134754";NULL;NULL;"1";"坐標
";NULL
"134755";NULL;NULL;"1";"主軸
";NULL
"134756";NULL;NULL;"1";"座標
";NULL
"134757";NULL;NULL;"1";"橫座標
";NULL
"134758";NULL;NULL;"1";"縱座標
";NULL
"134759";NULL;NULL;"1";"平面幾何
";NULL
"134760";NULL;NULL;"1";"微積分
";NULL
"134761";NULL;NULL;"1";"區間
";NULL
"134762";NULL;NULL;"1";"統計
";NULL
"134763";NULL;NULL;"1";"誤差
";NULL
"134764";NULL;NULL;"1";"期望值
";NULL
"134765";NULL;NULL;"1";"相關性
";NULL
"134766";NULL;NULL;"1";"麻醉學
";NULL
"134767";NULL;NULL;"1";"衛生學
";NULL
"134768";NULL;NULL;"1";"魚類學
";NULL
"134769";NULL;NULL;"1";"組織學
";NULL
"134770";NULL;NULL;"1";"微生物學
";NULL
"134771";NULL;NULL;"1";"生化
";NULL
"134772";NULL;NULL;"1";"有機化學
";NULL
"134773";NULL;NULL;"1";"電磁學
";NULL
"134774";NULL;NULL;"1";"電子學
";NULL
"134775";NULL;NULL;"1";"力學
";NULL
"134776";NULL;NULL;"1";"守恆
";NULL
"134777";NULL;NULL;"1";"量子論
";NULL
"134778";NULL;NULL;"1";"進化論
";NULL
"134779";NULL;NULL;"1";"靜力學
";NULL
"134780";NULL;NULL;"1";"動力學
";NULL
"134781";NULL;NULL;"1";"彈道學
";NULL
"134782";NULL;NULL;"1";"微電子學
";NULL
"134783";NULL;NULL;"1";"地質學
";NULL
"134784";NULL;NULL;"1";"氣象學
";NULL
"134785";NULL;NULL;"1";"海洋學
";NULL
"134786";NULL;NULL;"1";"建築學
";NULL
"134787";NULL;NULL;"1";"古文書
";NULL
"134788";NULL;NULL;"1";"金石學
";NULL
"134789";NULL;NULL;"1";"政論
";NULL
"134790";NULL;NULL;"1";"財政學
";NULL
"134791";NULL;NULL;"1";"文科
";NULL
"134792";NULL;NULL;"1";"美術
";NULL
"134793";NULL;NULL;"1";"哲理
";NULL
"134794";NULL;NULL;"1";"比較文學
";NULL
"134795";NULL;NULL;"1";"詩學
";NULL
"134796";NULL;NULL;"1";"修辭學
";NULL
"134797";NULL;NULL;"1";"圖書館學
";NULL
"134798";NULL;NULL;"1";"漢學
";NULL
"134799";NULL;NULL;"1";"文法
";NULL
"134800";NULL;NULL;"1";"語法
";NULL
"134801";NULL;NULL;"1";"語法學
";NULL
"134802";NULL;NULL;"1";"語用學
";NULL
"134803";NULL;NULL;"1";"指稱
";NULL
"134804";NULL;NULL;"1";"教訓
";NULL
"134805";NULL;NULL;"1";"化體說
";NULL
"134806";NULL;NULL;"1";"守勢
";NULL
"134807";NULL;NULL;"1";"心境
";NULL
"134808";NULL;NULL;"1";"寬宏大量
";NULL
"134809";NULL;NULL;"1";"大方
";NULL
"134810";NULL;NULL;"1";"名望
";NULL
"134811";NULL;NULL;"1";"崇敬
";NULL
"134812";NULL;NULL;"1";"前線
";NULL
"134813";NULL;NULL;"1";"範例
";NULL
"134814";NULL;NULL;"1";"世界觀
";NULL
"134815";NULL;NULL;"1";"異端邪說
";NULL
"134816";NULL;NULL;"1";"共和
";NULL
"134817";NULL;NULL;"1";"一神教
";NULL
"134818";NULL;NULL;"1";"猶太教
";NULL
"134819";NULL;NULL;"1";"婆羅門教
";NULL
"134820";NULL;NULL;"1";"瑜伽
";NULL
"134821";NULL;NULL;"1";"佛學
";NULL
"134822";NULL;NULL;"1";"大乘
";NULL
"134823";NULL;NULL;"1";"喇嘛教
";NULL
"134824";NULL;NULL;"1";"真言宗
";NULL
"134825";NULL;NULL;"1";"教宗
";NULL
"134826";NULL;NULL;"1";"兵法
";NULL
"134827";NULL;NULL;"1";"以太
";NULL
"134828";NULL;NULL;"1";"媒介
";NULL
"134829";NULL;NULL;"1";"扉頁
";NULL
"134830";NULL;NULL;"1";"頁碼
";NULL
"134831";NULL;NULL;"1";"信紙
";NULL
"134832";NULL;NULL;"1";"頻道
";NULL
"134833";NULL;NULL;"1";"波段
";NULL
"134834";NULL;NULL;"1";"超媒體
";NULL
"134835";NULL;NULL;"1";"銀幕
";NULL
"134836";NULL;NULL;"1";"新聞界
";NULL
"134837";NULL;NULL;"1";"日報
";NULL
"134838";NULL;NULL;"1";"專欄
";NULL
"134839";NULL;NULL;"1";"新版
";NULL
"134840";NULL;NULL;"1";"內線
";NULL
"134841";NULL;NULL;"1";"調幅
";NULL
"134842";NULL;NULL;"1";"缺口
";NULL
"134843";NULL;NULL;"1";"複句
";NULL
"134844";NULL;NULL;"1";"字謎
";NULL
"134845";NULL;NULL;"1";"回文
";NULL
"134846";NULL;NULL;"1";"字形
";NULL
"134847";NULL;NULL;"1";"外來語
";NULL
"134848";NULL;NULL;"1";"同義詞
";NULL
"134849";NULL;NULL;"1";"反義字
";NULL
"134850";NULL;NULL;"1";"詞位
";NULL
"134851";NULL;NULL;"1";"字首
";NULL
"134852";NULL;NULL;"1";"詞尾
";NULL
"134853";NULL;NULL;"1";"詞類
";NULL
"134854";NULL;NULL;"1";"賓語
";NULL
"134855";NULL;NULL;"1";"工具格
";NULL
"134856";NULL;NULL;"1";"子句
";NULL
"134857";NULL;NULL;"1";"片語
";NULL
"134858";NULL;NULL;"1";"補語
";NULL
"134859";NULL;NULL;"1";"詞性
";NULL
"134860";NULL;NULL;"1";"名詞
";NULL
"134861";NULL;NULL;"1";"動詞組
";NULL
"134862";NULL;NULL;"1";"功能詞
";NULL
"134863";NULL;NULL;"1";"實詞
";NULL
"134864";NULL;NULL;"1";"修飾語
";NULL
"134865";NULL;NULL;"1";"述詞
";NULL
"134866";NULL;NULL;"1";"比較級
";NULL
"134867";NULL;NULL;"1";"限定詞
";NULL
"134868";NULL;NULL;"1";"冠詞
";NULL
"134869";NULL;NULL;"1";"數量詞
";NULL
"134870";NULL;NULL;"1";"指示詞
";NULL
"134871";NULL;NULL;"1";"連接詞
";NULL
"134872";NULL;NULL;"1";"時態
";NULL
"134873";NULL;NULL;"1";"未來式
";NULL
"134874";NULL;NULL;"1";"過去分詞
";NULL
"134875";NULL;NULL;"1";"綽號
";NULL
"134876";NULL;NULL;"1";"假名
";NULL
"134877";NULL;NULL;"1";"誤稱
";NULL
"134878";NULL;NULL;"1";"藝名
";NULL
"134879";NULL;NULL;"1";"筆名
";NULL
"134880";NULL;NULL;"1";"夫人
";NULL
"134881";NULL;NULL;"1";"稱號
";NULL
"134882";NULL;NULL;"1";"標題
";NULL
"134883";NULL;NULL;"1";"地名
";NULL
"134884";NULL;NULL;"1";"頭條
";NULL
"134885";NULL;NULL;"1";"字幕
";NULL
"134886";NULL;NULL;"1";"副標題
";NULL
"134887";NULL;NULL;"1";"詩文
";NULL
"134888";NULL;NULL;"1";"翻譯本
";NULL
"134889";NULL;NULL;"1";"謄本
";NULL
"134890";NULL;NULL;"1";"音譯
";NULL
"134891";NULL;NULL;"1";"斜體字
";NULL
"134892";NULL;NULL;"1";"字體
";NULL
"134893";NULL;NULL;"1";"巴比倫
";NULL
"134894";NULL;NULL;"1";"拼法
";NULL
"134895";NULL;NULL;"1";"代碼
";NULL
"134896";NULL;NULL;"1";"區號
";NULL
"134897";NULL;NULL;"1";"條碼
";NULL
"134898";NULL;NULL;"1";"色度
";NULL
"134899";NULL;NULL;"1";"密碼
";NULL
"134900";NULL;NULL;"1";"郵遞區號
";NULL
"134901";NULL;NULL;"1";"韌體
";NULL
"134902";NULL;NULL;"1";"雙字詞
";NULL
"134903";NULL;NULL;"1";"著述
";NULL
"134904";NULL;NULL;"1";"文獻
";NULL
"134905";NULL;NULL;"1";"藥方
";NULL
"134906";NULL;NULL;"1";"離合體詩
";NULL
"134907";NULL;NULL;"1";"對話體
";NULL
"134908";NULL;NULL;"1";"羅曼史
";NULL
"134909";NULL;NULL;"1";"神話
";NULL
"134910";NULL;NULL;"1";"隱語
";NULL
"134911";NULL;NULL;"1";"情節
";NULL
"134912";NULL;NULL;"1";"散文
";NULL
"134913";NULL;NULL;"1";"散文詩
";NULL
"134914";NULL;NULL;"1";"牧歌
";NULL
"134915";NULL;NULL;"1";"歌謠
";NULL
"134916";NULL;NULL;"1";"對句
";NULL
"134917";NULL;NULL;"1";"歪詩
";NULL
"134918";NULL;NULL;"1";"抒情詩
";NULL
"134919";NULL;NULL;"1";"短歌
";NULL
"134920";NULL;NULL;"1";"敘事詩
";NULL
"134921";NULL;NULL;"1";"頌詩
";NULL
"134922";NULL;NULL;"1";"詩句
";NULL
"134923";NULL;NULL;"1";"唱和
";NULL
"134924";NULL;NULL;"1";"正文
";NULL
"134925";NULL;NULL;"1";"主文
";NULL
"134926";NULL;NULL;"1";"書本
";NULL
"134927";NULL;NULL;"1";"穿插
";NULL
"134928";NULL;NULL;"1";"插頁
";NULL
"134929";NULL;NULL;"1";"開頭
";NULL
"134930";NULL;NULL;"1";"序文
";NULL
"134931";NULL;NULL;"1";"附錄
";NULL
"134932";NULL;NULL;"1";"增刊
";NULL
"134933";NULL;NULL;"1";"選集
";NULL
"134934";NULL;NULL;"1";"頁數
";NULL
"134935";NULL;NULL;"1";"倒敘
";NULL
"134936";NULL;NULL;"1";"印刷品
";NULL
"134937";NULL;NULL;"1";"代書
";NULL
"134938";NULL;NULL;"1";"副署
";NULL
"134939";NULL;NULL;"1";"題詞
";NULL
"134940";NULL;NULL;"1";"銘文
";NULL
"134941";NULL;NULL;"1";"碑文
";NULL
"134942";NULL;NULL;"1";"手稿
";NULL
"134943";NULL;NULL;"1";"法典
";NULL
"134944";NULL;NULL;"1";"捲軸
";NULL
"134945";NULL;NULL;"1";"小冊子
";NULL
"134946";NULL;NULL;"1";"短文
";NULL
"134947";NULL;NULL;"1";"書評
";NULL
"134948";NULL;NULL;"1";"短評
";NULL
"134949";NULL;NULL;"1";"暢銷書
";NULL
"134950";NULL;NULL;"1";"食譜
";NULL
"134951";NULL;NULL;"1";"藍皮書
";NULL
"134952";NULL;NULL;"1";"課本
";NULL
"134953";NULL;NULL;"1";"讀本
";NULL
"134954";NULL;NULL;"1";"筆記本
";NULL
"134955";NULL;NULL;"1";"備忘錄
";NULL
"134956";NULL;NULL;"1";"字帖
";NULL
"134957";NULL;NULL;"1";"總目
";NULL
"134958";NULL;NULL;"1";"詩篇
";NULL
"134959";NULL;NULL;"1";"參考書
";NULL
"134960";NULL;NULL;"1";"歌集
";NULL
"134961";NULL;NULL;"1";"地藏車
";NULL
"134962";NULL;NULL;"1";"志書
";NULL
"134963";NULL;NULL;"1";"字彙
";NULL
"134964";NULL;NULL;"1";"手冊
";NULL
"134965";NULL;NULL;"1";"電話簿
";NULL
"134966";NULL;NULL;"1";"年鑑
";NULL
"134967";NULL;NULL;"1";"年報
";NULL
"134968";NULL;NULL;"1";"曆書
";NULL
"134969";NULL;NULL;"1";"地圖集
";NULL
"134970";NULL;NULL;"1";"訂正
";NULL
"134971";NULL;NULL;"1";"抹去
";NULL
"134972";NULL;NULL;"1";"舊約
";NULL
"134973";NULL;NULL;"1";"新約
";NULL
"134974";NULL;NULL;"1";"啟示錄
";NULL
"134975";NULL;NULL;"1";"奧義書
";NULL
"134976";NULL;NULL;"1";"讚美詩
";NULL
"134977";NULL;NULL;"1";"綱要
";NULL
"134978";NULL;NULL;"1";"概況
";NULL
"134979";NULL;NULL;"1";"資歷
";NULL
"134980";NULL;NULL;"1";"大綱
";NULL
"134981";NULL;NULL;"1";"選票
";NULL
"134982";NULL;NULL;"1";"證書
";NULL
"134983";NULL;NULL;"1";"許可證
";NULL
"134984";NULL;NULL;"1";"表格
";NULL
"134985";NULL;NULL;"1";"申請表
";NULL
"134986";NULL;NULL;"1";"聲明書
";NULL
"134987";NULL;NULL;"1";"訂單
";NULL
"134988";NULL;NULL;"1";"問卷
";NULL
"134989";NULL;NULL;"1";"會員證
";NULL
"134990";NULL;NULL;"1";"借書證
";NULL
"134991";NULL;NULL;"1";"委任狀
";NULL
"134992";NULL;NULL;"1";"名次
";NULL
"134993";NULL;NULL;"1";"花絮
";NULL
"134994";NULL;NULL;"1";"議程
";NULL
"134995";NULL;NULL;"1";"黑名單
";NULL
"134996";NULL;NULL;"1";"日曆
";NULL
"134997";NULL;NULL;"1";"目錄
";NULL
"134998";NULL;NULL;"1";"字集
";NULL
"134999";NULL;NULL;"1";"清單
";NULL
"135000";NULL;NULL;"1";"勘誤表
";NULL
"135001";NULL;NULL;"1";"子目錄
";NULL
"135002";NULL;NULL;"1";"細目
";NULL
"135003";NULL;NULL;"1";"關鍵詞
";NULL
"135004";NULL;NULL;"1";"菜單
";NULL
"135005";NULL;NULL;"1";"價目表
";NULL
"135006";NULL;NULL;"1";"名冊
";NULL
"135007";NULL;NULL;"1";"時刻表
";NULL
"135008";NULL;NULL;"1";"時間表
";NULL
"135009";NULL;NULL;"1";"客飯
";NULL
"135010";NULL;NULL;"1";"護照
";NULL
"135011";NULL;NULL;"1";"綱領
";NULL
"135012";NULL;NULL;"1";"貨單
";NULL
"135013";NULL;NULL;"1";"地籍圖
";NULL
"135014";NULL;NULL;"1";"日誌
";NULL
"135015";NULL;NULL;"1";"節目單
";NULL
"135016";NULL;NULL;"1";"條目
";NULL
"135017";NULL;NULL;"1";"記事簿
";NULL
"135018";NULL;NULL;"1";"摘記
";NULL
"135019";NULL;NULL;"1";"記錄簿
";NULL
"135020";NULL;NULL;"1";"電子檔
";NULL
"135021";NULL;NULL;"1";"主檔
";NULL
"135022";NULL;NULL;"1";"磁碟檔
";NULL
"135023";NULL;NULL;"1";"文件檔
";NULL
"135024";NULL;NULL;"1";"辭呈
";NULL
"135025";NULL;NULL;"1";"募款
";NULL
"135026";NULL;NULL;"1";"募捐
";NULL
"135027";NULL;NULL;"1";"沿革
";NULL
"135028";NULL;NULL;"1";"病歷
";NULL
"135029";NULL;NULL;"1";"小傳
";NULL
"135030";NULL;NULL;"1";"回憶錄
";NULL
"135031";NULL;NULL;"1";"帳單
";NULL
"135032";NULL;NULL;"1";"電費
";NULL
"135033";NULL;NULL;"1";"醫療費
";NULL
"135034";NULL;NULL;"1";"機票
";NULL
"135035";NULL;NULL;"1";"招待券
";NULL
"135036";NULL;NULL;"1";"火車票
";NULL
"135037";NULL;NULL;"1";"戲票
";NULL
"135038";NULL;NULL;"1";"公車票
";NULL
"135039";NULL;NULL;"1";"來回票
";NULL
"135040";NULL;NULL;"1";"收據
";NULL
"135041";NULL;NULL;"1";"票根
";NULL
"135042";NULL;NULL;"1";"租約
";NULL
"135043";NULL;NULL;"1";"保險單
";NULL
"135044";NULL;NULL;"1";"同謀
";NULL
"135045";NULL;NULL;"1";"借據
";NULL
"135046";NULL;NULL;"1";"估價單
";NULL
"135047";NULL;NULL;"1";"定貨
";NULL
"135048";NULL;NULL;"1";"委託書
";NULL
"135049";NULL;NULL;"1";"公法
";NULL
"135050";NULL;NULL;"1";"案例
";NULL
"135051";NULL;NULL;"1";"議案
";NULL
"135052";NULL;NULL;"1";"細則
";NULL
"135053";NULL;NULL;"1";"刑法
";NULL
"135054";NULL;NULL;"1";"宵禁
";NULL
"135055";NULL;NULL;"1";"聖旨
";NULL
"135056";NULL;NULL;"1";"禁令
";NULL
"135057";NULL;NULL;"1";"延緩
";NULL
"135058";NULL;NULL;"1";"禁止令
";NULL
"135059";NULL;NULL;"1";"權狀
";NULL
"135060";NULL;NULL;"1";"契據
";NULL
"135061";NULL;NULL;"1";"搜索票
";NULL
"135062";NULL;NULL;"1";"令狀
";NULL
"135063";NULL;NULL;"1";"傳票
";NULL
"135064";NULL;NULL;"1";"罰單
";NULL
"135065";NULL;NULL;"1";"答辯
";NULL
"135066";NULL;NULL;"1";"控訴
";NULL
"135067";NULL;NULL;"1";"瀏覽器
";NULL
"135068";NULL;NULL;"1";"試算表
";NULL
"135069";NULL;NULL;"1";"決策表
";NULL
"135070";NULL;NULL;"1";"開關
";NULL
"135071";NULL;NULL;"1";"出版物
";NULL
"135072";NULL;NULL;"1";"讀物
";NULL
"135073";NULL;NULL;"1";"集子
";NULL
"135074";NULL;NULL;"1";"文選
";NULL
"135075";NULL;NULL;"1";"專輯
";NULL
"135076";NULL;NULL;"1";"期刊
";NULL
"135077";NULL;NULL;"1";"文摘
";NULL
"135078";NULL;NULL;"1";"畫報
";NULL
"135079";NULL;NULL;"1";"叢書
";NULL
"135080";NULL;NULL;"1";"季刊
";NULL
"135081";NULL;NULL;"1";"週刊
";NULL
"135082";NULL;NULL;"1";"期數
";NULL
"135083";NULL;NULL;"1";"詞義
";NULL
"135084";NULL;NULL;"1";"心意
";NULL
"135085";NULL;NULL;"1";"寓意
";NULL
"135086";NULL;NULL;"1";"話題
";NULL
"135087";NULL;NULL;"1";"廢話
";NULL
"135088";NULL;NULL;"1";"黑話
";NULL
"135089";NULL;NULL;"1";"疊句
";NULL
"135090";NULL;NULL;"1";"胡言亂語
";NULL
"135091";NULL;NULL;"1";"謊話
";NULL
"135092";NULL;NULL;"1";"語錄
";NULL
"135093";NULL;NULL;"1";"剪報
";NULL
"135094";NULL;NULL;"1";"西部片
";NULL
"135095";NULL;NULL;"1";"短片
";NULL
"135096";NULL;NULL;"1";"卡通
";NULL
"135097";NULL;NULL;"1";"默片
";NULL
"135098";NULL;NULL;"1";"展覽會
";NULL
"135099";NULL;NULL;"1";"有獎徵答
";NULL
"135100";NULL;NULL;"1";"連續劇
";NULL
"135101";NULL;NULL;"1";"郵件";"2014/3/26 09:49:10"
"135102";NULL;NULL;"1";"航空信
";NULL
"135103";NULL;NULL;"1";"手書
";NULL
"135104";NULL;NULL;"1";"公開信
";NULL
"135105";NULL;NULL;"1";"請願書
";NULL
"135106";NULL;NULL;"1";"短簡
";NULL
"135107";NULL;NULL;"1";"情書
";NULL
"135108";NULL;NULL;"1";"意向書
";NULL
"135109";NULL;NULL;"1";"卡片
";NULL
"135110";NULL;NULL;"1";"生日卡
";NULL
"135111";NULL;NULL;"1";"聖誕卡
";NULL
"135112";NULL;NULL;"1";"明信片
";NULL
"135113";NULL;NULL;"1";"送別
";NULL
"135114";NULL;NULL;"1";"問候
";NULL
"135115";NULL;NULL;"1";"握手
";NULL
"135116";NULL;NULL;"1";"午安
";NULL
"135117";NULL;NULL;"1";"晚安
";NULL
"135118";NULL;NULL;"1";"軍禮
";NULL
"135119";NULL;NULL;"1";"名片
";NULL
"135120";NULL;NULL;"1";"回絕
";NULL
"135121";NULL;NULL;"1";"誤報
";NULL
"135122";NULL;NULL;"1";"素材";"2014/6/23 12:02:09"
"135123";NULL;NULL;"1";"詳情
";NULL
"135124";NULL;NULL;"1";"跡象
";NULL
"135125";NULL;NULL;"1";"指紋
";NULL
"135126";NULL;NULL;"1";"腳印
";NULL
"135127";NULL;NULL;"1";"供述
";NULL
"135128";NULL;NULL;"1";"憑證
";NULL
"135129";NULL;NULL;"1";"忠告
";NULL
"135130";NULL;NULL;"1";"法則";"2014/5/6 15:13:23"
"135131";NULL;NULL;"1";"新政
";NULL
"135132";NULL;NULL;"1";"限額
";NULL
"135133";NULL;NULL;"1";"方程式
";NULL
"135134";NULL;NULL;"1";"奧祕
";NULL
"135135";NULL;NULL;"1";"祕方
";NULL
"135136";NULL;NULL;"1";"口令
";NULL
"135137";NULL;NULL;"1";"補白
";NULL
"135138";NULL;NULL;"1";"珂羅版
";NULL
"135139";NULL;NULL;"1";"急件
";NULL
"135140";NULL;NULL;"1";"諾言
";NULL
"135141";NULL;NULL;"1";"保證書
";NULL
"135142";NULL;NULL;"1";"保證金
";NULL
"135143";NULL;NULL;"1";"簽證
";NULL
"135144";NULL;NULL;"1";"通行證
";NULL
"135145";NULL;NULL;"1";"登機證
";NULL
"135146";NULL;NULL;"1";"萬歲
";NULL
"135147";NULL;NULL;"1";"喝彩
";NULL
"135148";NULL;NULL;"1";"喝釆
";NULL
"135149";NULL;NULL;"1";"哈利路亞
";NULL
"135150";NULL;NULL;"1";"推薦信
";NULL
"135151";NULL;NULL;"1";"介紹信
";NULL
"135152";NULL;NULL;"1";"誇讚
";NULL
"135153";NULL;NULL;"1";"甜言蜜語
";NULL
"135154";NULL;NULL;"1";"助學金
";NULL
"135155";NULL;NULL;"1";"學位
";NULL
"135156";NULL;NULL;"1";"桂冠
";NULL
"135157";NULL;NULL;"1";"指責
";NULL
"135158";NULL;NULL;"1";"酸葡萄
";NULL
"135159";NULL;NULL;"1";"謾罵
";NULL
"135160";NULL;NULL;"1";"三字經
";NULL
"135161";NULL;NULL;"1";"痛罵
";NULL
"135162";NULL;NULL;"1";"報告書
";NULL
"135163";NULL;NULL;"1";"自相矛盾
";NULL
"135164";NULL;NULL;"1";"申述
";NULL
"135165";NULL;NULL;"1";"論點
";NULL
"135166";NULL;NULL;"1";"證言
";NULL
"135167";NULL;NULL;"1";"見證
";NULL
"135168";NULL;NULL;"1";"解說
";NULL
"135169";NULL;NULL;"1";"收場
";NULL
"135170";NULL;NULL;"1";"定義
";NULL
"135171";NULL;NULL;"1";"通告
";NULL
"135172";NULL;NULL;"1";"訃聞
";NULL
"135173";NULL;NULL;"1";"命題
";NULL
"135174";NULL;NULL;"1";"大前提
";NULL
"135175";NULL;NULL;"1";"巧辯
";NULL
"135176";NULL;NULL;"1";"謊言
";NULL
"135177";NULL;NULL;"1";"花言巧語
";NULL
"135178";NULL;NULL;"1";"招搖撞騙
";NULL
"135179";NULL;NULL;"1";"謠言
";NULL
"135180";NULL;NULL;"1";"盾牌
";NULL
"135181";NULL;NULL;"1";"註腳
";NULL
"135182";NULL;NULL;"1";"附註
";NULL
"135183";NULL;NULL;"1";"重述
";NULL
"135184";NULL;NULL;"1";"失言
";NULL
"135185";NULL;NULL;"1";"盟約
";NULL
"135186";NULL;NULL;"1";"妙語
";NULL
"135187";NULL;NULL;"1";"名言
";NULL
"135188";NULL;NULL;"1";"趣事
";NULL
"135189";NULL;NULL;"1";"歇後語
";NULL
"135190";NULL;NULL;"1";"笑話
";NULL
"135191";NULL;NULL;"1";"消遣
";NULL
"135192";NULL;NULL;"1";"近似值
";NULL
"135193";NULL;NULL;"1";"議題
";NULL
"135194";NULL;NULL;"1";"課題
";NULL
"135195";NULL;NULL;"1";"案件
";NULL
"135196";NULL;NULL;"1";"謎語
";NULL
"135197";NULL;NULL;"1";"難題
";NULL
"135198";NULL;NULL;"1";"住址
";NULL
"135199";NULL;NULL;"1";"信號
";NULL
"135200";NULL;NULL;"1";"報時
";NULL
"135201";NULL;NULL;"1";"招貼
";NULL
"135202";NULL;NULL;"1";"門號
";NULL
"135203";NULL;NULL;"1";"路標
";NULL
"135204";NULL;NULL;"1";"郵票
";NULL
"135205";NULL;NULL;"1";"痕跡
";NULL
"135206";NULL;NULL;"1";"趨勢線
";NULL
"135207";NULL;NULL;"1";"底線
";NULL
"135208";NULL;NULL;"1";"細線
";NULL
"135209";NULL;NULL;"1";"警鈴
";NULL
"135210";NULL;NULL;"1";"警報
";NULL
"135211";NULL;NULL;"1";"告密
";NULL
"135212";NULL;NULL;"1";"電碼
";NULL
"135213";NULL;NULL;"1";"暗號
";NULL
"135214";NULL;NULL;"1";"羅馬數字
";NULL
"135215";NULL;NULL;"1";"等號
";NULL
"135216";NULL;NULL;"1";"加號
";NULL
"135217";NULL;NULL;"1";"負號
";NULL
"135218";NULL;NULL;"1";"百分點
";NULL
"135219";NULL;NULL;"1";"根號
";NULL
"135220";NULL;NULL;"1";"對數
";NULL
"135221";NULL;NULL;"1";"總譜
";NULL
"135222";NULL;NULL;"1";"伴奏
";NULL
"135223";NULL;NULL;"1";"樂譜
";NULL
"135224";NULL;NULL;"1";"箭桿
";NULL
"135225";NULL;NULL;"1";"音符
";NULL
"135226";NULL;NULL;"1";"小寫
";NULL
"135227";NULL;NULL;"1";"星號
";NULL
"135228";NULL;NULL;"1";"空位
";NULL
"135229";NULL;NULL;"1";"紅字
";NULL
"135230";NULL;NULL;"1";"標點符號
";NULL
"135231";NULL;NULL;"1";"括弧
";NULL
"135232";NULL;NULL;"1";"冒號
";NULL
"135233";NULL;NULL;"1";"逗點
";NULL
"135234";NULL;NULL;"1";"驚嘆號
";NULL
"135235";NULL;NULL;"1";"破折號
";NULL
"135236";NULL;NULL;"1";"句點
";NULL
"135237";NULL;NULL;"1";"刪節號
";NULL
"135238";NULL;NULL;"1";"問號
";NULL
"135239";NULL;NULL;"1";"分號
";NULL
"135240";NULL;NULL;"1";"牌子
";NULL
"135241";NULL;NULL;"1";"商標
";NULL
